bullet_point,category,category_url,clickthrough_url,close_date,currency,funds_raised_amount,funds_raised_percent,image_url,is_indemand,is_pre_launch,offered_by,open_date,perk_goal_percentage,perks_claimed,price_offered,price_retail,product_stage,project_id,project_type,source_url,tagline,tags,title
"null","Audio","/explore/audio","/projects/wearhaus-beam-wireless-earbuds-from-the-future","2017-08-06T23:59:59-07:00","USD","83802","4.0355","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/pdeeqzjmkyhytuqma5o4.jpg","true","false","null","2017-08-05T23:59:59-07:00","null","null","null","null","production","2183979","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Smart Bluetooth earbuds with over 5 million color combinations and patented audio sharing technology","[""bluetooth"",""earbuds""]","Wearhaus Beam: Wireless earbuds from the future"
"null","Dance & Theater","/explore/dance-theater","/projects/anne-boleyn-for-president-of-the-class-of-2014","2016-11-02T23:59:59-07:00","USD","4361","0.726833333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/h9578nyx5a9nqzcipsei.jpg","false","false","null","2016-10-07T13:11:57-07:00","null","null","null","null","null","1913254","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Mean Girls meets Wolf Hall in this modern feminist retelling of Anne Boleyn’s climb to power.","[""female founders""]","Anne Boleyn for President of the Class of 2014"
"null","Art","/explore/art","/projects/100-pictures-to-get-ellie-to-tisch","2018-05-06T23:59:59-07:00","USD","2665","0.533","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/exwytcjjdeecgk3x3tbs.jpg","false","false","null","2018-03-07T11:59:51-08:00","null","null","null","null","null","2343638","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Let Ellie draw you one of 100 Pictures to fund her tuition to the Tisch Summer High School Program.","[""kids""]","100 PICTURES to get Ellie to Tisch"
"null","Music","/explore/music","/projects/golden-threads-album-pre-sale-music-video","2019-05-13T23:59:59-07:00","USD","1118","0.2795","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/daigfztk4drxdabcpm5e.jpg","false","false","null","2019-04-30T00:00:00-07:00","null","null","null","null","null","2493005","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Cracking the nuts and seeds and weaving the webs to hold and feed us all.","[""music video"",""album"",""indie"",""band"",""female founders""]","Golden Threads Album Pre-sale & Music Video"
"null","Podcasts, Blogs & Vlogs","/explore/podcasts-blogs-vlogs","/projects/change-africa-podcast-fundraiser--2","2021-02-24T23:59:59-08:00","USD","160","0.106666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/fq9oulmaerctacxvtp0y.jpg","false","false","null","2021-01-25T00:00:00-08:00","null","null","null","null","null","2656164","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Support us build a mini-home studio for your favorite podcast celebrating Africa's finest leaders","[""professional"",""students"",""books"",""first-time founders"",""social innovations""]","Change Africa Podcast Fundraiser"
"null","Wellness","/explore/wellness","/projects/mindful-space","2020-11-23T23:59:59-08:00","GBP","365","0.045625","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/dv5icfrfdjffdktfdldh.jpg","false","false","null","2020-09-25T00:00:00-07:00","null","null","null","null","null","2629416","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A soul healing place for people to reconnect with themselves and the jungle authentic life","[""family"",""restaurant"",""sleep"",""food"",""first-time founders""]","Mindful Space"
"null","Environment","/explore/environment","/projects/opioid-crisis-answer-and-safe-drinking-water","2018-04-15T23:59:59-07:00","USD","226","0.004757894737","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/goasp8dvesxzczkussrc.jpg","false","false","null","2018-02-14T10:35:11-08:00","null","null","null","null","null","2288288","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Enhanced Drug Take Back Program solves Opioid Crisis, Polluted Drinking Water, Safely In-Home.","[""other""]","Opioid Crisis Answer and Safe Drinking Water"
"null","Writing & Publishing","/explore/writing-publishing","/projects/premiers-pas-d-un-jeune-poete","2017-01-17T23:59:59-08:00","USD","250","0.05","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/bkooavvtxq5rfeddefs8.jpg","false","false","null","2016-11-18T06:48:17-08:00","null","null","null","null","null","1946986","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Rééditer deux recueils de poèmes parus il y a 40 ans","[""other""]","PREMIERS PAS D’UN JEUNE POÈTE..."
"null","Audio","/explore/audio","/projects/na--125","2016-03-01T23:59:59-08:00","USD","650","0.13","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/sqebxf4wu4syvjuy3wye.jpg","false","false","null","2016-01-01T15:34:34-08:00","null","null","null","null","null","1587405","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","N/A","[""3d""]","NA"
"null","Music","/explore/music","/projects/new-music-now-help-contemporary-art-thrive-in-kw","2016-06-22T23:59:59-07:00","CAD","2835","0.567","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/wdhjcx5k4iov6irzw9nj.jpg","false","false","null","2016-04-23T08:44:04-07:00","null","null","null","null","null","1255741","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help us secure our position as one of the foremost contemporary music organizations in Canada.","[""other""]","New Music Now: Help Contemporary Art Thrive in KW"
"null","Phones & Accessories","/explore/phones-accessories","/projects/high-five-the-most-compact-5in1-charging-cable","2019-02-15T23:59:59-08:00","EUR","4676","0.311733333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/avvithyjieyejjjm5vjn.jpg","false","false","null","2019-01-16T00:00:00-08:00","null","null","null","null","prototype","2448600","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Provides the right connection for your mobile device – always with you on your key ring.","[""chargers"",""design"",""iphone"",""keychains"",""smart phones""]","High Five - The Most Compact 5in1 Charging Cable"
"null","Health & Fitness","/explore/health-fitness","/projects/quick-golf-a-new-way-to-play","2018-12-15T23:59:59-08:00","USD","300","0.012","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/x6rm4h6htr7xqgjaaujf.jpg","false","false","null","2018-11-15T00:00:00-08:00","null","null","null","null","null","2423757","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The Quick.golf app is market-proven. We're raising funds to expand to more courses and more golfers.","[""apps"",""golf"",""mobile apps""]","Quick.golf - a new way to play"
"null","Human Rights","/explore/human-rights","/projects/bus-for-young-activists-to-the-baltic-pride-2018","2018-05-29T23:59:59-07:00","USD","235","0.162068965517","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/fxlc2xjuyxg6v2iygp5k.jpg","false","false","null","2018-04-19T10:54:25-07:00","null","null","null","null","null","2367756","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","We believe in Baltic Pride, so we're bringing Lithuanian youth to march together in Riga, Latvia.","[""lgbtq"",""love""]","Bus for young activists to the Baltic Pride 2018"
"null","Education","/explore/education","/projects/the-world-s-first-institute-for-training-kohanim--3","2016-09-29T23:59:59-07:00","USD","26248","0.349973333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ye7lhfqcryil4lxadmi3.jpg","false","false","null","2016-07-31T02:54:50-07:00","null","null","null","null","null","1840149","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Training Levitical Priests for the Holy Temple - Established by the Temple Institute, Jerusalem","[""other""]","The World's First Institute for Training Kohanim "
"null","Human Rights","/explore/human-rights","/projects/re-humanize-movement-healing-through-justice","2019-12-29T23:59:59-08:00","CAD","6145","0.069829545455","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/dldytirmhul22eksxsle.jpg","false","false","null","2019-10-30T00:00:00-07:00","null","null","null","null","null","2555164","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","We create heart-led, cultural shift by advocating for restorative justice after sexual violence","[""community""]","Re-Humanize Movement: Healing through Justice"
"null","Writing & Publishing","/explore/writing-publishing","/projects/the-maverick-woman-project","2017-05-18T23:59:59-07:00","USD","115","0.00575","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/mkccmjibajn0fyomtlal.jpg","false","false","null","2017-03-19T16:24:52-07:00","null","null","null","null","null","2069470","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","We need your help to run the Maverick woman project, and publish it into a relatable mentorship book","[""female founders"",""female founders""]","The Maverick Woman Project"
"null","Dance & Theater","/explore/dance-theater","/projects/cytheart-putting-art-in-the-heart-of-wolverhampton","2015-07-20T23:59:59-07:00","GBP","11361","0.56805","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/helnpydkn68spvcvifcs.jpg","false","false","null","2015-06-08T02:30:08-07:00","null","null","null","null","null","1250549","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","We're raising money to give Central Youth Theatre a permanent home in the heart of Wolverhampton","[""other""]","CYTHeart Putting Art in the Heart of Wolverhampton"
"null","Wellness","/explore/wellness","/projects/transition-to-freedom","2019-07-31T23:59:59-07:00","GBP","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/buh2qe1uxejyzbhyjpxg.jpg","false","false","null","2019-06-01T00:00:00-07:00","null","null","null","null","null","2466912","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Making your menopause a change for the better","[""books"",""first-time founders"",""female founders""]","Transition to Freedom"
"null","Food & Beverages","/explore/food-beverages","/projects/sardinia--3","2017-09-08T23:59:59-07:00","USD","350","0.014","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/xvktotdeoyqn9c0hn1m8.jpg","false","false","null","2017-08-24T08:34:48-07:00","null","null","null","null","production","2197115","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Artisan cheese from Sardinia to your doorstep in 48 hours","[""other""]","Sardinia"
"null","Phones & Accessories","/explore/phones-accessories","/projects/florida-tap-map--2","2015-08-07T23:59:59-07:00","USD","140","0.004666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/osjswqtn1nkwihqw8jhu.jpg","false","false","null","2015-06-08T10:35:26-07:00","null","null","null","null","null","1297165","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Hello Floridians!! Let's talk beer.","[""other""]","Florida Tap Map"
"null","Tabletop Games","/explore/tabletop-games","/projects/eat-sleep-playtest-repeat-tshirt-from-the-bgdl","2017-07-13T23:59:59-07:00","USD","1211","1.009166666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/j8l5au0cqbtx4pvm4aqi.jpg","false","false","null","2017-06-28T10:19:00-07:00","null","null","null","null","null","2153313","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Support the Board Game Design Lab and get a really cool t-shirt in the process!","[""other""]","Eat. Sleep. Playtest. Repeat. Tshirt from the BGDL"
"null","Video Games","/explore/video-games","/projects/peace-game-studio-in-jerusalem","2015-07-03T23:59:59-07:00","USD","76","0.152","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ljvrv2kzmgbjbqpg95u6.jpg","false","false","null","2015-05-04T11:12:37-07:00","null","null","null","null","null","1241200","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Game studio in Jerusalem where Christians, Muslims and Jews work together as cooperative partners.","[""other""]","Peace Game Studio in Jerusalem"
"null","Web Series & TV Shows","/explore/web-series-tv-shows","/projects/7-minutes-in-heaven-series","2017-11-28T23:59:59-08:00","USD","1450","0.483333333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vvxaatom6t3kxcyhqpdq.jpg","false","false","null","2017-09-29T19:42:54-07:00","null","null","null","null","null","2229991","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","As the secrets of a  game of 7minutesinHeaven began to uncover, their sisterhood starts to unravel.","[""kids""]","7 Minutes In Heaven Series"
"null","Camera Gear","/explore/camera-gear","/projects/the-world-s-smallest-360-camera-moka360","2017-01-08T23:59:59-08:00","USD","184224","5.9914","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/nf1bzutzjzzumh0wafbm.jpg","false","false","null","2016-11-09T08:59:07-08:00","null","null","null","null","shipping","1901713","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Relive every moment from every angle in full 360 degree or LIVE streaming immersive experience","[""other""]","The World's Smallest 360 Camera - Moka360"
"null","Travel & Outdoors","/explore/travel-outdoors","/projects/sanitas-meet-the-ultra-slim-copper-door-opener","2020-06-08T23:59:59-07:00","USD","5087","1.672666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/irqwmlabsbucjjdjuexj.jpg","true","false","null","2020-04-29T00:00:00-07:00","null","null","null","null","null","2598894","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Open doors, use ATMS, and interact with the world safely. Eco-friendly, portable, and affordable!","[""design"",""safety"",""keychains"",""wallets"",""social innovations""]","SANITAS: Meet The Ultra Slim Copper Door Opener"
